Timestamp,Frame,Punches,Kicks,Visible_Joints,Stance,Avg_Joint_Angle,Movement_Speed,Head_X,Head_Y
12:28:05.763267,27,0,0,0,Unknown,0,0,0,0
12:28:05.763267,27,0,0,0,Unknown,0,0,0,0
12:28:05.889937,28,0,0,0,Unknown,0,0,0,0
12:28:05.889937,28,0,0,0,Unknown,0,0,0,0
12:28:05.889937,28,0,0,0,Unknown,0,0,0,0
12:28:05.889937,28,0,0,0,Unknown,0,0,0,0
12:28:05.889937,28,0,0,0,Unknown,0,0,0,0
12:28:06.031038,29,0,0,0,Unknown,0,0,0,0
12:28:06.031038,29,0,0,0,Unknown,0,0,0,0
12:28:06.031038,29,0,0,0,Unknown,0,0,0,0
12:28:06.031038,29,0,0,0,Unknown,0,0,0,0
12:28:06.174247,30,0,0,0,Unknown,0,0,0,0
12:28:06.174247,30,0,0,0,Unknown,0,0,0,0
12:28:06.269017,31,0,0,0,Unknown,0,0,0,0
12:28:06.269017,31,0,0,0,Unknown,0,0,0,0
12:28:06.269017,31,0,0,0,Unknown,0,0,0,0
12:28:06.380369,32,0,0,0,Unknown,0,0,0,0
12:28:06.380369,32,0,0,0,Unknown,0,0,0,0
12:28:06.380369,32,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.504745,33,0,0,0,Unknown,0,0,0,0
12:28:06.663138,34,0,0,0,Unknown,0,0,0,0
12:28:06.663138,34,0,0,0,Unknown,0,0,0,0
12:28:06.663138,34,0,0,0,Unknown,0,0,0,0
12:28:06.775137,35,0,0,0,Unknown,0,0,0,0
12:28:06.775137,35,0,0,0,Unknown,0,0,0,0
12:28:06.775137,35,0,0,0,Unknown,0,0,0,0
12:28:06.775137,35,0,0,0,Unknown,0,0,0,0
12:28:06.900653,36,0,0,0,Unknown,0,0,0,0
12:28:06.900653,36,0,0,0,Unknown,0,0,0,0
12:28:06.900653,36,0,0,0,Unknown,0,0,0,0
12:28:07.011946,37,0,0,0,Unknown,0,0,0,0
12:28:07.011946,37,0,0,0,Unknown,0,0,0,0
12:28:07.106737,38,0,0,0,Unknown,0,0,0,0
12:28:07.106737,38,0,0,0,Unknown,0,0,0,0
12:28:07.106737,38,0,0,0,Unknown,0,0,0,0
12:28:07.216830,39,0,0,0,Unknown,0,0,0,0
12:28:07.216830,39,0,0,0,Unknown,0,0,0,0
12:28:07.312823,40,0,0,0,Unknown,0,0,0,0
12:28:07.391618,41,0,0,0,Unknown,0,0,0,0
12:28:07.391618,41,0,0,0,Unknown,0,0,0,0
12:28:07.486706,42,0,0,0,Unknown,0,0,0,0
12:28:07.486706,42,0,0,0,Unknown,0,0,0,0
12:28:07.582192,43,0,0,0,Unknown,0,0,0,0
12:28:07.582192,43,0,0,0,Unknown,0,0,0,0
12:28:07.693228,44,0,0,0,Unknown,0,0,0,0
12:28:07.693228,44,0,0,0,Unknown,0,0,0,0
12:28:07.693228,44,0,0,0,Unknown,0,0,0,0
12:28:07.822231,45,0,0,0,Unknown,0,0,0,0
12:28:07.822231,45,0,0,0,Unknown,0,0,0,0
12:28:07.822231,45,0,0,0,Unknown,0,0,0,0
12:28:07.961567,46,0,0,0,Unknown,0,0,0,0
12:28:07.961567,46,0,0,0,Unknown,0,0,0,0
12:28:07.961567,46,0,0,0,Unknown,0,0,0,0
12:28:08.481338,47,0,0,0,Unknown,0,0,0,0
12:28:08.481338,47,0,0,0,Unknown,0,0,0,0
12:28:08.481338,47,0,0,0,Unknown,0,0,0,0
12:28:09.036620,48,0,0,0,Unknown,0,0,0,0
12:28:09.036620,48,0,0,0,Unknown,0,0,0,0
12:28:09.036620,48,0,0,0,Unknown,0,0,0,0
12:28:09.448061,49,0,0,0,Unknown,0,0,0,0
12:28:09.448061,49,0,0,0,Unknown,0,0,0,0
12:28:09.894973,50,0,0,0,Unknown,0,0,0,0
12:28:09.894973,50,0,0,0,Unknown,0,0,0,0
